LAMMPS data file generated via init_lammps.jl. Written by Simon Alberti.
659 659 1 0.0 0.5412440863513046 2.3296860995166355 11.740757139953104 0 0 0
660 660 1 0.0 1.4340100407607057 4.6659282400733275 -6.9115547318269215 0 0 0
661 661 1 0.0 -0.5525003331771057 2.598870087050372 11.045650345149241 0 0 0
662 662 1 0.0 4.0350273760658535 -4.834505081763453 -0.8228106055009814 0 0 0
663 663 1 0.0 2.020192009646892 2.6301005065070315 -11.511589076162508 0 0 0
664 664 1 0.0 4.980830125666554 -4.839466025037846 4.703620650676754 0 0 0
665 665 1 0.0 -0.05226013994721779 -4.364313684724184 -0.7406771379312183 0 0 0
666 666 1 0.0 4.7940384631556 1.3305900907040034 -5.107079612415809 0 0 0
667 667 1 0.0 4.419766631596909 4.223103473140252 11.395958663002894 0 0 0
668 668 1 0.0 3.9143772899833493 -3.1303254177946718 -14.883847716305159 0 0 0
669 669 1 0.0 4.952526076486716 -3.6567481696335733 -14.411976105595862 0 0 0
670 670 1 0.0 -3.9247166977689862 0.8570461482922056 3.4743962852356596 0 0 0
671 671 1 0.0 -4.121020797269958 3.693813172501933 9.926025004087414 0 0 0
672 672 1 0.0 0.2549463725214025 2.4069348129915547 -6.545692673588169 0 0 0
673 673 1 0.0 1.2794803152911607 4.225167962090596 -8.186030246600993 0 0 0
674 674 1 0.0 3.17617746841133 -3.6413936285723203 5.307490878563943 0 0 0
675 675 1 0.0 -3.303357409776546 3.0421278816137978 1.3559876487491032 0 0 0
676 676 1 0.0 0.8607653913604842 -4.70239505132668 -14.72166715507885 0 0 0
677 677 1 0.0 1.732269520769691 -4.571216935206586 7.093736401402122 0 0 0
678 678 1 0.0 -2.796166301192564 3.8043990244887347 7.410277405239679 0 0 0
679 679 1 0.0 4.389940309341004 4.645511008722703 -7.496907907952476 0 0 0
680 680 1 0.0 -3.932718902812483 4.707118237095635 14.41588825222911 0 0 0
681 681 1 0.0 1.1840259987147306 -4.400794269964211 4.7202501709829185 0 0 0
682 682 1 0.0 -0.5291356741082263 3.486983648624806 -6.382064537697929 0 0 0
683 683 1 0.0 3.0666926576112186 2.679992350533235 2.7047440221808543 0 0 0
684 684 1 0.0 -2.490292919224512 -4.9490363846749545 14.131476957773149 0 0 0
685 685 1 0.0 1.9079033411810142 -0.5631838063727486 12.328714570385447 0 0 0
686 686 1 0.0 -4.414544125044321 3.2938156181336318 0.5516501958549149 0 0 0
687 687 1 0.0 -3.5462390153976706 4.251399793149181 -6.7622176454418295 0 0 0
688 688 1 0.0 -3.2147977868168676 2.200403774023875 -6.074537557014173 0 0 0
689 689 1 0.0 -0.6000214006777931 -2.4528742127099012 -3.366852342168583 0 0 0
690 690 1 0.0 -3.9843709936200367 2.158229436055546 -1.0506664138457982 0 0 0
691 691 1 0.0 3.24662000077449 -2.9588334867447696 2.7053005522082856 0 0 0
692 692 1 0.0 -0.4060490765693707 1.909236520691798 -6.9462009616723 0 0 0
693 693 1 0.0 3.1007549195090363 -2.5224281680346685 -6.639045198901446 0 0 0
694 694 1 0.0 -1.1826661363827795 1.0982647579853122 14.543215478936457 0 0 0
695 695 1 0.0 1.9999546226920781 0.8435493397778462 -4.119608460567347 0 0 0
696 696 1 0.0 0.677639284087034 1.0098814157931466 3.044884570447838 0 0 0
697 697 1 0.0 4.614473572407851 -0.6631142756736894 14.077945557620978 0 0 0
698 698 1 0.0 4.3578797640429805 -3.615316138727108 5.949980086768182 0 0 0
699 699 1 0.0 0.6016413522167845 2.8715514886740756 9.665557003641432 0 0 0
700 700 1 0.0 3.656951842763135 -0.1276835734259043 -4.995102177285958 0 0 0
701 701 1 0.0 -2.155656192587955 -0.23214967831654576 3.170152544073318 0 0 0
702 702 1 0.0 3.0388792242627503 3.3131860668678357 11.370820683121536 0 0 0
703 703 1 0.0 -3.493256175338849 4.376114963059846 -13.48391853194728 0 0 0
704 704 1 0.0 1.6855360704294586 1.1554172131023286 5.927391045740183 0 0 0
705 705 1 0.0 -1.9977287286532999 3.964234875164756 -6.063539633266487 0 0 0
706 706 1 0.0 1.660154389568925 3.4398442452033056 -2.8492793438040103 0 0 0
707 707 1 0.0 3.9055760339657954 -2.8976160414926975 8.011379100642635 0 0 0
708 708 1 0.0 -3.7357410958203174 -3.9385849993118027 -11.936098749801378 0 0 0
709 709 1 0.0 -1.9370551869968953 -4.21297268838753 -5.884929991689665 0 0 0
710 710 1 0.0 4.224691801167516 1.6036261529133489 -2.667063157752894 0 0 0
711 711 1 0.0 2.230101429955061 4.424934834895565 -5.6544660849466215 0 0 0
712 712 1 0.0 2.4153014329341094 4.172033796042999 -0.8559028770190551 0 0 0
713 713 1 0.0 -2.9939198826957103 4.931636245895007 9.68344304875384 0 0 0
714 714 1 0.0 -3.6172710925583007 -4.5097131313441885 11.009242930270567 0 0 0
715 715 1 0.0 1.1468904135740585 0.9873059462065132 -11.989642973990822 0 0 0
716 716 1 0.0 -1.4556593286934638 3.7756653416366355 3.4147312822107843 0 0 0
717 717 1 0.0 3.574628046596441 2.2922522520115285 -5.032646170125188 0 0 0
718 718 1 0.0 -1.1309443638174752 0.6533498912361937 -1.4196676733661775 0 0 0
719 719 1 0.0 4.175099918973666 1.7059192420821292 8.384699195581046 0 0 0
720 720 1 0.0 -3.2166789659858464 -4.998713297041169 -8.461743840632977 0 0 0
721 721 1 0.0 -1.1515901483940127 -3.280050883004346 -13.99711809395311 0 0 0
722 722 1 0.0 -3.739897104697908 -2.7791999186391925 -11.016963026522852 0 0 0
723 723 1 0.0 -3.4641637044844664 -0.3397671129161477 -6.897629023150454 0 0 0
724 724 1 0.0 -4.5275591150677394 -4.512848497776659 1.841499367127529 0 0 0
725 725 1 0.0 3.122509428320594 -4.703816163408508 -4.8539744123576405 0 0 0
726 726 1 0.0 -3.0762019074059332 -3.428496910626313 -10.366650474421558 0 0 0
727 727 1 0.0 4.5960164242869475 4.289559414684227 6.705887248710123 0 0 0
728 728 1 0.0 3.1830406245912375 1.747049913089901 -9.599104489943535 0 0 0
729 729 1 0.0 -0.5680166685387613 2.1579460827840355 -0.003827887551059561 0 0 0
730 730 1 0.0 -4.670034187668081 -3.2658644450309584 -0.2131283132532822 0 0 0
731 731 1 0.0 -0.08585695753282607 -3.5734013782875396 -3.368693684848971 0 0 0
732 732 1 0.0 2.095396745174517 -2.3641450108412307 -4.9138307320719345 0 0 0
733 733 1 0.0 -2.989229850302987 3.196334818383928 -5.682753717105719 0 0 0
734 734 1 0.0 -0.9285125289855287 -0.4553517161837606 13.99792028709173 0 0 0
735 735 1 0.0 0.9777721975264244 -2.1932535969211298 14.679760281310891 0 0 0
736 736 1 0.0 3.916682707186512 -0.30893056553933906 14.739676265762647 0 0 0
737 737 1 0.0 1.1231098029106956 -2.9093565727420048 -8.2838706025943 0 0 0
738 738 1 0.0 1.3119755251585685 3.4099633928112727 -14.297168837425145 0 0 0
739 739 1 0.0 3.7744763358882985 2.3520158625656613 -14.303465389388903 0 0 0
740 740 1 0.0 3.2293368513348195 -0.4611322997160441 5.270347454422865 0 0 0
741 741 1 0.0 4.042334048628311 3.5261874466029823 -0.6812114950347095 0 0 0
742 742 1 0.0 -2.0830595727282586 1.6755941149939524 13.258873809013593 0 0 0
743 743 1 0.0 -1.4682750655619756 0.6457027907666024 4.3133744242589955 0 0 0
744 744 1 0.0 4.255235930107824 0.3052442076026658 -12.470777486122575 0 0 0
745 745 1 0.0 -4.104502183748443 -3.465209778202838 8.226628811204304 0 0 0
746 746 1 0.0 -3.6334971658653226 1.9484203760907262 10.248463417462094 0 0 0
747 747 1 0.0 4.9197189928063025 -0.33301177492355283 -10.692095912244731 0 0 0
748 748 1 0.0 1.9010605696213423 2.374549210565714 13.194484240007075 0 0 0
749 749 1 0.0 -1.3900529317677512 4.531553978167386 9.807472614135182 0 0 0
750 750 1 0.0 -0.23521850073242767 -4.070092875405452 6.149740872828822 0 0 0
751 751 1 0.0 -3.242174442162616 -4.943703246375638 6.087411677695645 0 0 0
752 752 1 0.0 -1.7671157219590206 4.646696653729119 -0.16932254981126427 0 0 0
753 753 1 0.0 -3.042916441988651 -3.5253889096172597 14.208252026207667 0 0 0
754 754 1 0.0 -0.6750992160054468 2.283688931041638 0.7002513726019366 0 0 0
755 755 1 0.0 -0.6873174008604259 -2.1745589209480687 9.365571560944705 0 0 0
756 756 1 0.0 0.04306007896903985 0.34177746611000437 13.0289562696913 0 0 0
757 757 1 0.0 0.3290243833311033 -4.220222294107792 1.180684553792105 0 0 0
758 758 1 0.0 -4.651534910811924 2.0658745134001135 -2.7076801376097777 0 0 0
759 759 1 0.0 -0.2693274064101967 0.7278125600386591 -2.057707930079534 0 0 0
760 760 1 0.0 0.35535105968770875 0.45554293948003455 14.949803571576656 0 0 0
761 761 1 0.0 -1.8789574081057179 2.9794614304905407 0.3422110078811045 0 0 0
762 762 1 0.0 1.9260262344112986 0.7127784044684589 3.7685700081951907 0 0 0
763 763 1 0.0 3.823450389792919 1.432461827546164 -0.9628028713616601 0 0 0
764 764 1 0.0 -4.636553663921924 -2.6417357776014407 -2.8981384638446706 0 0 0
765 765 1 0.0 1.6177286812263105 4.796067755106675 1.8859092562568591 0 0 0
766 766 1 0.0 -4.657663908637756 0.5239486459632738 -1.7584188805338687 0 0 0
767 767 1 0.0 -2.538289444961542 -2.644727917640093 0.9094955483804661 0 0 0
768 768 1 0.0 0.3140747438154543 1.5112993558110226 1.9002527469293646 0 0 0
769 769 1 0.0 -2.3531378985890483 -4.203467256218244 -0.1679359489097827 0 0 0
770 770 1 0.0 1.14174335441791 -1.4025058148269665 3.238079300388897 0 0 0
771 771 1 0.0 -3.356792742204817 -0.18277762944329545 -3.3007523939660626 0 0 0
772 772 1 0.0 0.5742068204074213 -0.6720802866647988 13.940733183032272 0 0 0
773 773 1 0.0 -4.970853181769648 2.1751488382306983 4.118955438008705 0 0 0
774 774 1 0.0 2.8071576260227733 4.5204364771591 12.07142872469267 0 0 0
775 775 1 0.0 0.08826526648680044 -4.423504207239402 3.2998824157606066 0 0 0
776 776 1 0.0 3.4665235504719583 -4.251211648093406 10.776188869139169 0 0 0
777 777 1 0.0 -0.6795210508848557 1.1336266016114536 0.18475201187900758 0 0 0
778 778 1 0.0 1.101940472638666 1.0629966219329905 -13.964427836886856 0 0 0
779 779 1 0.0 2.4749019170124793 -1.477450700956473 2.431886921120178 0 0 0
780 780 1 0.0 3.6980896039478015 2.9549836771745426 -1.1487206035943647 0 0 0
781 781 1 0.0 3.991183112330841 -1.8469619389996463 -0.7071826041587261 0 0 0
782 782 1 0.0 -3.3169816769994034 -2.976394556684163 -1.811947920853731 0 0 0
783 783 1 0.0 -3.9319341040995894 -4.378002483800659 -10.560800121586546 0 0 0
784 784 1 0.0 -0.24436415358144803 -0.7145254036772561 2.5288331533132933 0 0 0
785 785 1 0.0 -0.6719784209429918 -3.3004930214227537 -9.298181559417563 0 0 0
786 786 1 0.0 -1.7187325680966117 -1.0508044115200166 -8.39051225324569 0 0 0
787 787 1 0.0 0.9659969394058079 -3.522769140132306 9.601974840954377 0 0 0
788 788 1 0.0 -1.579578701302954 -3.225192203003834 -12.029633717255688 0 0 0
789 789 1 0.0 0.7931383322500674 -2.946800371360807 -2.1795746105788343 0 0 0
790 790 1 0.0 0.9702422740912686 -0.6577274320503301 -14.69219524489749 0 0 0
791 791 1 0.0 -0.3203136766257675 -0.749390831417629 -11.370439945201149 0 0 0
792 792 1 0.0 4.586345977329618 1.1094448914917052 -12.331205814518968 0 0 0
793 793 1 0.0 2.9784177836333843 1.6342695581757951 1.7201553112688046 0 0 0
794 794 1 0.0 2.495834565575268 0.4421162454804133 0.04866799544202216 0 0 0
795 795 1 0.0 -3.928208301006827 1.8329407212047863 12.976952968172437 0 0 0
796 796 1 0.0 -4.731686448674796 2.8878443275896757 -6.983086243205442 0 0 0
797 797 1 0.0 -0.8948679606013163 1.870840928906894 -1.694120948347237 0 0 0
798 798 1 0.0 0.4906283737078274 -2.4186976552749906 -0.7124131157677418 0 0 0
799 799 1 0.0 -2.7981137746425064 0.2966865734983237 6.635062369024432 0 0 0
800 800 1 0.0 3.687784684697032 -2.7467435234895134 12.301706977387656 0 0 0
801 801 1 0.0 -2.1792171467127295 -2.6668807604092293 -7.905375830203231 0 0 0
802 802 1 0.0 1.7389403062270965 -4.1626879798547165 0.7577070008797442 0 0 0
803 803 1 0.0 2.9069788763373605 2.711640993534351 -8.14151347596708 0 0 0
804 804 1 0.0 0.5170237018732182 1.6617342056925857 -9.850816746129652 0 0 0
805 805 1 0.0 2.079831475589204 -4.738806902470742 9.761242090315225 0 0 0
806 806 1 0.0 0.19928164605075516 2.417426944453009 13.151610888848772 0 0 0
807 807 1 0.0 4.624921709188039 -4.468001629708027 -5.289652233706132 0 0 0
808 808 1 0.0 2.4642084504383543 -3.0623194969928855 10.50487259917615 0 0 0
809 809 1 0.0 0.8974505052601138 2.2599102676107066 -9.966602961989862 0 0 0
810 810 1 0.0 4.948317876792734 1.0087855196840012 8.11423924133933 0 0 0
811 811 1 0.0 -1.1865472589422579 0.013831674756175971 -11.837929892590221 0 0 0
812 812 1 0.0 -4.508422422330031 0.7144543337857288 -9.85137619000988 0 0 0
813 813 1 0.0 4.84603802613861 -1.6778881446968352 -4.7135871508655285 0 0 0
814 814 1 0.0 -3.0568852624286516 1.4400460866342595 13.232908322559787 0 0 0
815 815 1 0.0 3.9935712131813066 4.607122425997353 -12.051652024228394 0 0 0
816 816 1 0.0 3.985107645479914 -1.501551529827403 -3.061844530629722 0 0 0
817 817 1 0.0 2.654371363510543 3.4765597180126093 7.51338033165521 0 0 0
818 818 1 0.0 -0.7337435567069575 -4.78682390315777 -3.274332186127415 0 0 0
819 819 1 0.0 0.5321120376389556 -4.726841058808615 -7.734044361101287 0 0 0
820 820 1 0.0 2.356657007666132 1.415712210202348 14.294999347652585 0 0 0
821 821 1 0.0 -2.1270360023721855 -4.8696194287852625 -8.01493694056494 0 0 0
822 822 1 0.0 -1.2806330761759934 -3.6476938325223704 -12.782223851028252 0 0 0
823 823 1 0.0 1.9932634284416952 -2.7631715150576577 -0.34631627051444624 0 0 0
824 824 1 0.0 -4.225952881608629 0.8399640991747894 5.607081473481305 0 0 0
825 825 1 0.0 1.8100201978178418 -2.8011189951723137 1.8516450948950798 0 0 0
826 826 1 0.0 4.990467162338398 1.5072084351016244 -8.806618637068798 0 0 0
827 827 1 0.0 1.8074995463709964 0.3219091204896243 7.351343082762508 0 0 0
828 828 1 0.0 -0.15025985141535614 1.4061942055942387 -5.771293341495175 0 0 0
829 829 1 0.0 -0.175929097972233 -4.379861421042301 7.098217144096974 0 0 0
830 830 1 0.0 -3.165828020676873 2.4529572259498895 5.6957431794610045 0 0 0
831 831 1 0.0 -3.1469198883797436 1.3447674859380223 6.995481884944965 0 0 0
832 832 1 0.0 2.206191363509083 -3.7799249346381925 6.982368008513241 0 0 0
833 833 1 0.0 0.5850217399953497 -3.774203961126239 -2.926640614875385 0 0 0
834 834 1 0.0 -2.4232486003587184 3.448419408353555 -6.364198202663523 0 0 0
835 835 1 0.0 -0.9203258123628988 -1.5372161491308765 4.202607329753537 0 0 0
836 836 1 0.0 -2.3095223809016794 -3.382290488298554 2.9349636973307796 0 0 0
837 837 1 0.0 -2.018907340783583 -0.2164196225848709 14.106263130662335 0 0 0
838 838 1 0.0 4.991863626393075 -0.6869621284779468 -5.750873376446684 0 0 0
839 839 1 0.0 -2.840212522471167 2.450692180864457 7.5738393108139945 0 0 0
840 840 1 0.0 -0.4371631044064115 -3.3151635730366413 4.32330300539499 0 0 0
841 841 1 0.0 -2.2161328204925237 -3.9295861188484684 -4.875749220598701 0 0 0
842 842 1 0.0 4.707464327591371 3.4285325721081588 11.908224453650487 0 0 0
843 843 1 0.0 -1.1600268716507633 -0.6371064629633505 -3.8271554353796216 0 0 0
844 844 1 0.0 3.891933561644418 -1.9512438767168936 -9.007513219957659 0 0 0
845 845 1 0.0 2.231240696086541 -0.018919783904004284 6.304159926159521 0 0 0
846 846 1 0.0 2.21337584410755 1.1965913364948761 1.3757800928301585 0 0 0
847 847 1 0.0 -1.0094345395255577 -1.664369325043844 -11.181127976166216 0 0 0
848 848 1 0.0 -2.9549498928815945 -4.86487900273323 -5.248076265635278 0 0 0
849 849 1 0.0 -4.061565914208049 -0.7293646022635558 -4.042085920453863 0 0 0
850 850 1 0.0 -3.297293204331572 3.061249406877879 -6.72351145611718 0 0 0
851 851 1 0.0 -2.8151867044060586 -4.747048073533312 -7.298154614342548 0 0 0
852 852 1 0.0 -0.8269914834818319 -2.06175921684863 -6.668599221637621 0 0 0
853 853 1 0.0 4.5557926793019945 -0.38758522622067115 8.033388915847723 0 0 0
854 854 1 0.0 -2.1800448566929944 -0.5555287218778844 -0.042801085530733474 0 0 0
855 855 1 0.0 -3.9514257215966153 4.80777650048077 -1.8557189050155625 0 0 0
856 856 1 0.0 4.94690426891694 4.002284055213799 -4.4050155997300315 0 0 0
857 857 1 0.0 4.722399276107934 3.282570569731533 -3.8458903126988133 0 0 0
858 858 1 0.0 -1.1817471751730437 -0.907751228569321 10.151454878246412 0 0 0
859 859 1 0.0 3.2674352192999816 2.89982703177861 -9.912904923995718 0 0 0
860 860 1 0.0 3.746822324467203 -2.3254571407623748 -2.136004369769065 0 0 0
861 861 1 0.0 0.9747168694990336 -4.996712931222578 -3.4615445619619027 0 0 0
862 862 1 0.0 2.519239693721328 -1.4750298960586061 -14.609180836961242 0 0 0
863 863 1 0.0 -2.2375894509978322 -2.56728598757475 -2.8578017770997537 0 0 0
864 864 1 0.0 0.055005692793451466 0.998977084823701 9.294385807998182 0 0 0
865 865 1 0.0 0.4894290995768351 3.3529863403262095 10.558220049329176 0 0 0
866 866 1 0.0 -0.23485757280786146 3.2971140428390626 -11.001457552176918 0 0 0
867 867 1 0.0 3.491883951405894 -0.6286070917013173 -0.756001145748133 0 0 0
868 868 1 0.0 -4.152224701373665 2.5675384369198557 12.395016967957705 0 0 0
869 869 1 0.0 2.4144418445570937 -3.6660778330500987 5.982289295505147 0 0 0
870 870 1 0.0 -3.439910672394565 0.519972130602854 -13.20373768867956 0 0 0
871 871 1 0.0 -1.0868768064914134 -3.7749400724361992 9.678696913474838 0 0 0
872 872 1 0.0 0.022237363113535302 2.8498157676265325 -1.4659348739997693 0 0 0
873 873 1 0.0 -0.5362187282620017 -0.1220762971751963 -8.815070212704958 0 0 0
874 874 1 0.0 2.379549017455547 -4.841531600896087 -5.575435952428556 0 0 0
875 875 1 0.0 -1.60585554874935 -2.072878978417018 -1.8995861196446366 0 0 0
876 876 1 0.0 -3.542734181002216 -2.308011446061411 -7.522150556090079 0 0 0
877 877 1 0.0 1.3326566150924535 -0.11049374543839274 -7.921104308309626 0 0 0
878 878 1 0.0 4.203845208585635 2.3964807243722586 -9.026755411190798 0 0 0
879 879 1 0.0 1.8256163292321173 -2.004997371967793 6.2371066612669 0 0 0
880 880 1 0.0 2.0497664728253095 2.1567696064037403 -9.04650977426894 0 0 0
881 881 1 0.0 -0.04423616902280347 -0.7183010366753422 -7.931583943790365 0 0 0
882 882 1 0.0 1.8354732692004223 3.521291988540879 -12.017218343177625 0 0 0
883 883 1 0.0 3.564524113335162 4.258809106404481 -14.918094468324881 0 0 0
884 884 1 0.0 -1.0776647845198317 -4.497519362487622 -0.45583471478603066 0 0 0
885 885 1 0.0 4.391428990616975 0.04204740943310448 -7.100822537861563 0 0 0
886 886 1 0.0 2.0959353637130684 -3.9488588063901187 -5.013013718033193 0 0 0
887 887 1 0.0 3.3536646529375815 1.615496357975018 -13.37660062769693 0 0 0
888 888 1 0.0 4.405713998131546 -4.535682962840609 -9.255115974537636 0 0 0
889 889 1 0.0 -0.4780454437037722 1.8587471864956484 6.282834566467166 0 0 0
890 890 1 0.0 3.194773753679822 -2.061779792415397 10.677033951837902 0 0 0
891 891 1 0.0 -0.9921151769195973 0.890089922720982 -4.346342463308362 0 0 0
892 892 1 0.0 3.7399834329174713 -2.071541076123723 14.593825993389935 0 0 0
893 893 1 0.0 2.3295210920972558 0.6226578090427619 -2.3544204351879756 0 0 0
894 894 1 0.0 -1.720361192565404 3.1863254117513193 7.359016343590515 0 0 0
895 895 1 0.0 0.08288048184073027 0.7400726983242443 11.591444322376002 0 0 0
896 896 1 0.0 4.628908780730555 2.4287937049458037 -6.926999771067637 0 0 0
897 897 1 0.0 -3.8577076185494876 -2.340743894500558 -2.280535665054275 0 0 0
898 898 1 0.0 -0.2317378290475025 -1.2363428855445449 -13.915202812578935 0 0 0
899 899 1 0.0 -4.959312979974424 -2.515501669095095 0.4976720169827491 0 0 0
900 900 1 0.0 4.864930621039976 -0.6116775009360609 -9.712026045849314 0 0 0
901 901 1 0.0 1.949289761370391 -0.9762174561808727 -1.4615768952301593 0 0 0
902 902 1 0.0 -1.0273430556012397 3.617501060092536 12.203963145337998 0 0 0
903 903 1 0.0 -3.6307630729454567 3.7783087731236904 6.482269666867708 0 0 0
904 904 1 0.0 4.894701626785487 2.3381603684914323 8.096470571166556 0 0 0
905 905 1 0.0 -0.196427508962282 -0.6990353654624819 -2.0225777233950666 0 0 0
906 906 1 0.0 -2.4170122627687762 -3.2850382917477425 12.540310868625618 0 0 0
907 907 1 0.0 4.640662316609271 -1.6905000088978115 -11.920124237444977 0 0 0
908 908 1 0.0 -0.2010165094825842 -3.244655189535516 -11.801575876406224 0 0 0
909 909 1 0.0 2.3836769553196744 4.215586955787213 3.0152386338925723 0 0 0
910 910 1 0.0 -2.437697837962207 4.324054184487604 11.863722758379847 0 0 0
911 911 1 0.0 4.525043822168088 3.831892017602808 10.449719158406147 0 0 0
912 912 1 0.0 0.9762656772206837 -1.2184817230057488 -7.206657215721237 0 0 0
913 913 1 0.0 4.207870469875894 -3.164481181356429 1.3081225023965501 0 0 0
914 914 1 0.0 -1.7999259651224095 -0.9958776278544832 9.588304281195402 0 0 0
915 915 1 0.0 -3.4182258557862677 -1.7230189048428803 13.435470862078105 0 0 0
916 916 1 0.0 1.7661216627309972 -0.8085062538672965 -4.293161308913627 0 0 0
917 917 1 0.0 4.538749384653487 -1.3921920586599534 6.491312482658586 0 0 0
918 918 1 0.0 -4.1422854441514 3.5960326445410953 14.076696698121204 0 0 0
919 919 1 0.0 -2.4152334078405016 -4.770104066478808 -2.3148762920508013 0 0 0
920 920 1 0.0 -2.3166177304277613 1.0997191072154315 1.0591820529577731 0 0 0
921 921 1 0.0 3.809668898551454 -3.593910590398821 13.417219696095046 0 0 0
922 922 1 0.0 2.2669821494655 -0.03778643389217784 14.01774011635403 0 0 0
923 923 1 0.0 1.3954998710576083 3.705468133142176 3.211833679574088 0 0 0
924 924 1 0.0 -1.316387559251626 0.8282725264273063 2.010647673311503 0 0 0
925 925 1 0.0 1.9114051775348662 3.070690057320963 -0.5330722018149743 0 0 0
926 926 1 0.0 2.5117860370355594 -2.784030724302564 -7.046186468974351 0 0 0
927 927 1 0.0 -2.4272503671073373 -0.44634013847855947 6.996764015136826 0 0 0
928 928 1 0.0 -3.0378539465386756 -0.42074190253673116 -11.882556924973615 0 0 0
929 929 1 0.0 -1.3000653078322264 -3.351518559221023 6.038255667590395 0 0 0
930 930 1 0.0 -4.485321351438358 0.12023539664921046 11.678766991457906 0 0 0
931 931 1 0.0 -3.0495719941542876 -4.257478720350924 14.460962299648862 0 0 0
932 932 1 0.0 3.4382842910130407 4.800961244844235 0.26897293143393597 0 0 0
933 933 1 0.0 -0.2312129607000859 1.6781505620600177 -1.2308385158528274 0 0 0
934 934 1 0.0 -4.974384817899834 -0.5329892866108432 -2.9091549891184414 0 0 0
935 935 1 0.0 3.832860647361123 1.5765715913805263 -7.623220557355785 0 0 0
936 936 1 0.0 4.31162900893705 2.9146396621106074 -1.5043221110027254 0 0 0
937 937 1 0.0 4.612964575962058 2.5081995834814546 6.694769434576781 0 0 0
938 938 1 0.0 3.059749649296558 -4.1781430759355995 1.9704554423022316 0 0 0
939 939 1 0.0 -1.0618932356485358 0.9912898047063932 -7.6212978810438345 0 0 0
940 940 1 0.0 0.04322031800982451 -4.855531757970864 -12.754183351948726 0 0 0
941 941 1 0.0 0.22631661360103905 -2.3592531394959804 8.396906433664885 0 0 0
942 942 1 0.0 1.7020445434271325 2.7872616048673944 -9.389859156852504 0 0 0
943 943 1 0.0 -4.025287898861729 -2.540231455129077 -9.568845453313127 0 0 0
944 944 1 0.0 1.5746845846456337 -1.2910832090677382 -12.393845860908659 0 0 0
945 945 1 0.0 -3.9431270467760324 0.980860336357912 9.465650882347791 0 0 0
946 946 1 0.0 2.013997905194696 -2.596732672642026 7.247457991837727 0 0 0
947 947 1 0.0 0.020685576802019767 -4.70852815086687 2.2540507969547328 0 0 0
948 948 1 0.0 4.475211137315906 -3.7936598372053334 0.8250049546219493 0 0 0
949 949 1 0.0 2.460815533969109 -2.3338398342499413 -3.1777138140674115 0 0 0
950 950 1 0.0 2.682724723132768 4.49868753204872 6.724685489654352 0 0 0
951 951 1 0.0 3.847781915846804 -2.439436396035691 4.1250772155009585 0 0 0
952 952 1 0.0 -1.0623098336997785 2.178589132578667 -10.789764714366827 0 0 0
953 953 1 0.0 -0.18527335398528422 1.5186335117874696 3.4109664687984314 0 0 0
954 954 1 0.0 4.078053473951643 1.5690981104967126 -3.402497884803541 0 0 0
955 955 1 0.0 -2.803807520450693 2.3901975543387532 11.46517662595583 0 0 0
956 956 1 0.0 -3.95182667108007 -2.858806354604541 11.090987465946586 0 0 0
957 957 1 0.0 -4.5699686104706245 3.4002172541521283 7.496907490731289 0 0 0
958 958 1 0.0 -3.5138814374626337 -4.354182725647596 -4.359860817819435 0 0 0
959 959 1 0.0 1.2033416166986823 3.2961611557266526 4.496172189455436 0 0 0
960 960 1 0.0 -1.4771624044130371 2.1213042124386936 10.251870631580328 0 0 0
961 961 1 0.0 4.463701419808901 2.6039506205921654 -6.126726558011912 0 0 0
962 962 1 0.0 3.4638951059743857 0.2347942505758036 -2.0496807481008013 0 0 0
963 963 1 0.0 -2.731773257798068 -4.472536771004428 12.529804748258009 0 0 0
964 964 1 0.0 -3.6124557499913736 -1.681557400510373 -11.294356287399982 0 0 0
965 965 1 0.0 1.0274906315684387 -4.216438865943313 -5.223636703614304 0 0 0
966 966 1 0.0 0.09769704948573832 2.0036371673115454 -14.919451500196642 0 0 0
967 967 1 0.0 -0.2734569362357444 0.1882282420650423 -2.730990078597875 0 0 0
968 968 1 0.0 3.410726307910954 -0.5612094254386051 -7.995411991448256 0 0 0
969 969 1 0.0 -4.569420761591974 3.926645296755675 8.94764085875472 0 0 0
970 970 1 0.0 0.6828549225026741 -0.6917484569985808 -12.231984018190753 0 0 0
971 971 1 0.0 0.505361314183892 4.712739723152485 -6.058980206130149 0 0 0
972 972 1 0.0 -0.8372907244757393 -0.5619137805910928 -6.527615993282906 0 0 0
973 973 1 0.0 -3.560950562794518 -3.5221224613396283 -14.071304163658729 0 0 0
974 974 1 0.0 2.5188300546286166 -0.14521042200741885 -5.799111133961151 0 0 0
975 975 1 0.0 -3.3826356127290316 0.7770937363898511 7.5488090459748065 0 0 0
976 976 1 0.0 0.42218281814706593 -0.6520775550074553 -13.80325540508884 0 0 0
977 977 1 0.0 -4.88043770822296 -1.7853381191020254 4.3512823590755865 0 0 0
978 978 1 0.0 1.8981039208817698 -0.4905480200011496 13.327026922669887 0 0 0
979 979 1 0.0 4.272043185397035 0.6412957659946308 2.918374577702391 0 0 0
980 980 1 0.0 2.5893240263080655 3.082516368773444 14.888132320343622 0 0 0
981 981 1 0.0 2.0626611396835752 1.1034973999089237 0.2796698383322713 0 0 0
982 982 1 0.0 -3.539661024885267 1.350372140850693 0.3039697784195283 0 0 0
983 983 1 0.0 4.689930543872608 0.9086988290189479 -0.5979463495309769 0 0 0
